created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,verified,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 21:55:21 +0000 2020,1242933112880992259,1242933112880992259,Quiero ser pobre como Barbosa y vivir en el mundo de la mente de AMLO...,False,Twitter for iPhone,,,,,,False,472,1034,2479,,,True,False,4816,es,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1237433318834155523/o9YIj9ep_normal.jpg,https://pbs.twimg.com/profile_images/1237433318834155523/o9YIj9ep_normal.jpg,https://pbs.twimg.com/profile_banners/71118250/1582043432,2FEDAE,FFFFFF,99CC33,3E4415,True,True,False,False,False,False,False,,,5,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-118.4038571, 14.5319181], [-86.7122178, 14.5319181], [-86.7122178, 32.718919], [-118.4038571, 32.718919]]]}",Mexico,MX,Mexico,25530ba03b7d90c6,Mexico,country,https://api.twitter.com/1.1/geo/id/25530ba03b7d90c6.json,Thu Sep 03 00:06:45 +0000 2009,🇲🇽||Politóloga||Feminista||UDLAP|| amante de la sociología y la comunicación || México|| PUMAS|| Universidad|| VIVAS NOS QUEREMOS||🇲🇽,71118250,71118250,Ciudad de México,JaquelinePérezGamboa,jackiiegamboa,,,
Wed Mar 25 21:50:49 +0000 2020,1242931973145989125,1242931973145989125,@conejoazulorama Y yo creo que por eso AMLO se ha separado de la Secretaria de Salud (o al revés 🤷🏻‍♂️) y sigue dic… https://t.co/9BNTUPQQD3,True,Twitter for iPhone,1242923719263055872,1242923719263055872,77259615,77259615,conejoazulorama,False,5917,1790,72252,,,True,False,112575,es,False,False,000000,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1242581420041809925/2Xos_2uJ_normal.jpg,https://pbs.twimg.com/profile_images/1242581420041809925/2Xos_2uJ_normal.jpg,https://pbs.twimg.com/profile_banners/17624589/1584382661,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,,,92,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]}",Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Tue Nov 25 17:10:20 +0000 2008,INFJ-A cuento historias. campeón nacional de tsundoku. odio que me pidan llevar hielos a las reuniones.,17624589,17624589,Mexico City,miguel lozano,mlozano9,,Andrea López,conejoazulorama
Wed Mar 25 21:50:06 +0000 2020,1242931790257573888,1242931790257573888,"@juarez_me1 @raultortolero1 @lopezobrador_ Querían abrir cervecera que ocupa mucha agua y la gente voto en contra,… https://t.co/sn9WxH7vaP",True,Twitter for Android,1242094269441003521,1242094269441003521,585036473,585036473,juarez_me1,False,9,46,1418,,,True,False,264,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.137171, 19.375769], [-99.055821, 19.375769], [-99.055821, 19.422433], [-99.137171, 19.422433]]]}",Mexico,MX,"Iztacalco, Distrito Federal",de24fd487f41bad3,Iztacalco,city,https://api.twitter.com/1.1/geo/id/de24fd487f41bad3.json,Tue Jan 04 23:04:15 +0000 2011,,234138448,234138448,,eduardo romero,pumas6100,,"juarez_me,Raúl Tortolero,Andrés Manuel","juarez_me1,raultortolero1,lopezobrador_"
Wed Mar 25 21:45:07 +0000 2020,1242930539809501184,1242930539809501184,"Erráticas y estúpidas palabras… 
AMLO recomienda tomar PINOL (sic)
Hágame el re-cabrón favor, de que está loco, el… https://t.co/NJfAAxxByG",True,Twitter for iPhone,,,,,,False,857,1308,4968,,,True,False,6446,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1095895802906501121/xcAff25R_normal.jpg,https://pbs.twimg.com/profile_images/1095895802906501121/xcAff25R_normal.jpg,https://pbs.twimg.com/profile_banners/263900132/1550116864,038543,FFFFFF,F6F6F6,333333,True,False,False,False,False,False,False,,,0,False,,False,0,0,False,False,True,"{'type': 'Polygon', 'coordinates': [[[-99.341179, 18.842003], [-99.180459, 18.842003], [-99.180459, 19.025621], [-99.341179, 19.025621]]]}",Mexico,MX,"Cuernavaca, Morelos",80e00b1e20e85786,Cuernavaca,city,https://api.twitter.com/1.1/geo/id/80e00b1e20e85786.json,Thu Mar 10 23:36:58 +0000 2011,"Apasionado de las Bellas Artes, crítico del peje chairo y su 4 deformación.",263900132,263900132,,RAF,farriv,,,
Wed Mar 25 21:44:41 +0000 2020,1242930429050515456,1242930429050515456,AMLO TIENE  QUE  AYUDAR https://t.co/Q9Md9pkEfH,False,Twitter for Android,,,,,,False,393,516,13241,,,True,False,135398,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_banners/136481870/1362931805,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,4,False,,False,1,1,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.4041647, 19.3059713], [-99.232692, 19.3059713], [-99.232692, 19.44218], [-99.4041647, 19.44218]]]}",Mexico,MX,"Huixquilucan, México",7e7899787953bfcb,Huixquilucan,city,https://api.twitter.com/1.1/geo/id/7e7899787953bfcb.json,Sat Apr 24 02:22:30 +0000 2010,"Empresario zacatecano, académico y líder universitario. Ex presidente del PRD en el Estado de México y diputado federal en la LIV legislatura",136481870,136481870,Zacatecas,jaime  enriquez,jaimenriquez,,,
Wed Mar 25 21:44:26 +0000 2020,1242930366718963713,1242930366718963713,@BajamedMartinez @martuchi63 @FATC6812 @RicardoAlemanMx @SinlineaMx @CiroGomezL @CarlosLoret @lopezdoriga @rivapa… https://t.co/2YbsmQaoa0,True,Twitter Web Client,1242892764863279104,1242892764863279104,1477779060,1477779060,BajamedMartinez,False,250,1813,968,,,True,False,20118,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,91D2FA,000000,000000,000000,False,True,False,True,False,False,False,,,3,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.1843501, 19.3998346], [-99.122382, 19.3998346], [-99.122382, 19.4658366], [-99.1843501, 19.4658366]]]}",Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Wed Oct 22 20:39:19 +0000 2014,"Abogado(CU),litigante, ex docente de diversas universidades privadas .Practicante  MMA, alumno del mejor sensei judoka mex Daniel Hdez,(qepd).",2841516269,2841516269,planeta tierra,fernando gomez,claveriafer,,"Hugo martinez,MarAg.,CARLOS LAGUNERO,Ricardo Alemán,SinLínea.Mx,Ciro Gómez Leyva,Carlos Loret de Mola,Joaquín López-Dóriga,Raymundo RivaPalacio","BajamedMartinez,martuchi63,FATC6812,RicardoAlemanMx,SinlineaMx,CiroGomezL,CarlosLoret,lopezdoriga,rivapa"
Wed Mar 25 21:42:56 +0000 2020,1242929990032744448,1242929990032744448,"Me causan ronchas las mujeres que andan diciendo que son feministas, pero ahí andan poniendo el marco de AMLO en su… https://t.co/lFtyafwNd5",True,Twitter for iPhone,,,,,,False,77,176,113,,,True,False,102,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1237533221929115648/PxzeTA1o_normal.jpg,https://pbs.twimg.com/profile_images/1237533221929115648/PxzeTA1o_normal.jpg,https://pbs.twimg.com/profile_banners/1187971782579408896/1585076131,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,2,False,False,,"{'type': 'Polygon', 'coordinates': [[[-105.147236, 21.3939991], [-104.597879, 21.3939991], [-104.597879, 21.8593331], [-105.147236, 21.8593331]]]}",Mexico,MX,"Tepic, Nayarit",d9ffc2207e1cee0c,Tepic,city,https://api.twitter.com/1.1/geo/id/d9ffc2207e1cee0c.json,Sat Oct 26 05:58:48 +0000 2019,Amante del Café☕️ Apasionada de la Democracia✍🏻 Oradora🗣 Polemista🥉 Activista👥@mexicodialogos 💚 ⚖️Defensora DDHH🌎,1187971782579408896,1187971782579408896,"Nayarit, México",Ana Beth Rivera,AnaBethRivera3,,,
Wed Mar 25 21:40:13 +0000 2020,1242929305987870720,1242929305987870720,Bravo animal @lopezobrador_ frena tu tren maya y tu aereopuerto y afectes más!  AMLO pide a funcionarios bajarse 8%… https://t.co/6ijCzLrjgp,True,Twitter for Android,,,,,,False,233,425,2981,,,True,False,3843,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1046795819607891968/kSxbd-oW_normal.jpg,https://pbs.twimg.com/profile_images/1046795819607891968/kSxbd-oW_normal.jpg,https://pbs.twimg.com/profile_banners/312865860/1511651668,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,3,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]}",Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Tue Jun 07 19:55:40 +0000 2011,Viva La Vida 🤟🏻,312865860,312865860,"Distrito Federal, México",Rodrigo Patlán,Pato_roo17,,Andrés Manuel,lopezobrador_
Wed Mar 25 21:39:09 +0000 2020,1242929038479577088,1242929038479577088,"Una persona irracional y apática me preguntó: ¿por qué ganó AMLO?, Bueno, Anaya pensó, -votare por alguien que no p… https://t.co/ypX0Cey2nu",True,Twitter for Android,,,,,,False,76,121,1888,,,True,False,1796,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1240893964367974400/rN2wPKw0_normal.jpg,https://pbs.twimg.com/profile_images/1240893964367974400/rN2wPKw0_normal.jpg,https://pbs.twimg.com/profile_banners/755396709962780672/1551324262,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.180678, 19.444937], [-99.0511034, 19.444937], [-99.0511034, 19.592375], [-99.180678, 19.592375]]]}",Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Tue Jul 19 13:39:45 +0000 2016,"Vecino de Cuajimalpa, amante de la CDMX y de lo Underground...",755396709962780672,755396709962780672,"Cuajimalpa de Morelos, Distrit",L e o,leo_tezca,,,
Wed Mar 25 21:37:28 +0000 2020,1242928615051931649,1242928615051931649,"@lopezobrador_ LOS MÁS NECESITADOS DE MÉXICO 🇲🇽, SON LA PRIORIDAD, PARA SER ATENDIDOS POR MÍ PRESIDENTE LIC AMLO 🇲🇽… https://t.co/5HsDfmA6D7",True,Twitter for Android,1242924772578770946,1242924772578770946,82119937,82119937,lopezobrador_,False,5,9,25,,,True,False,667,es,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-103.732915, 20.1157489], [-103.435271, 20.1157489], [-103.435271, 20.3743119], [-103.732915, 20.3743119]]]}",Mexico,MX,"Zacoalco de Torres, Jalisco",d0025aaeb1da331b,Zacoalco de Torres,city,https://api.twitter.com/1.1/geo/id/d0025aaeb1da331b.json,Sat Dec 08 16:08:40 +0000 2018,,1071436408693252097,1071436408693252097,,Eduardo,Eduardo88690332,,Andrés Manuel,lopezobrador_
Wed Mar 25 21:32:49 +0000 2020,1242927443909976067,1242927443909976067,"Ni a quien irle, ni barbosa ni amlo 🙄",False,Twitter for iPhone,,,,,,False,815,2321,3997,,,True,False,9669,es,False,False,642D8B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1229217070694518784/i9_iAaWH_normal.jpg,https://pbs.twimg.com/profile_images/1229217070694518784/i9_iAaWH_normal.jpg,https://pbs.twimg.com/profile_banners/281813938/1572308723,FF0000,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,,,15,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-98.289206, 18.83765], [-98.019327, 18.83765], [-98.019327, 19.226809], [-98.289206, 19.226809]]]}",Mexico,MX,"Puebla, México",0ac8a42f23e8f736,Puebla,city,https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json,Thu Apr 14 01:09:12 +0000 2011,#Nutriologo /#industrial /#SeguridadeHigiene /#sportmen/#HartoNutri/#Poblano #Conoceme 👉👈,281813938,281813938,Puebla de los angeles ,Tu Nutri Jean,jeanprra,,,
Wed Mar 25 21:29:35 +0000 2020,1242926628407136256,1242926628407136256,"@JessaParn @SoyIsraman @lopezobrador_ No hubo, es inedito. Ni Juárez, ni Cárdenas. Ninguno de los otros entendió qu… https://t.co/S2UqEdzHvt",True,Twitter for Android,1242832263555035138,1242832263555035138,1030628340590305281,1030628340590305281,JessaParn,False,187,188,2243,,,True,False,5238,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/978761487979130880/ywnMLFaD_normal.jpg,https://pbs.twimg.com/profile_images/978761487979130880/ywnMLFaD_normal.jpg,https://pbs.twimg.com/profile_banners/79729927/1582902762,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,,,1,False,,False,1,2,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.259495, 19.3863707], [-99.163526, 19.3863707], [-99.163526, 19.4734977], [-99.259495, 19.4734977]]]}",Mexico,MX,"Miguel Hidalgo, Distrito Federal",3ad512d283f67a11,Miguel Hidalgo,city,https://api.twitter.com/1.1/geo/id/3ad512d283f67a11.json,Sun Oct 04 13:27:24 +0000 2009,"El PRI 70 años: saqueo y corrupcion; el PAN agrego el crimen; Peña aumento todo. Por fin AMLO gobierna para el pueblo, no robar, no mentir. Pro AMLO 100%",79729927,79729927,Coatzacoalcos,Ricardo Coatza 🇲🇽,RicardoCoatza,,"#JFK 💋🇲🇽 🇺🇸,Israman 2.0,Andrés Manuel","JessaParn,SoyIsraman,lopezobrador_"
Wed Mar 25 21:28:03 +0000 2020,1242926242116120577,1242926242116120577,@DonPorfifirio Amlo,False,Twitter for iPhone,1242923251631894533,1242923251631894533,1147658183378272256,1147658183378272256,DonPorfifirio,False,436,1093,30302,,,True,False,22341,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1244425793767276545/rlqgCLaC_normal.jpg,https://pbs.twimg.com/profile_images/1244425793767276545/rlqgCLaC_normal.jpg,https://pbs.twimg.com/profile_banners/822938840931454981/1585534924,FF691F,000000,000000,000000,False,True,False,False,False,False,False,,,11,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]}",Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Sat Jan 21 22:48:04 +0000 2017,Eye Surgeon,822938840931454981,822938840931454981,México,Raph,metgeull,,Don Porfifirio Díaz,DonPorfifirio
Wed Mar 25 21:27:09 +0000 2020,1242926014692577280,1242926014692577280,Nadie cree a AMLO https://t.co/gsm9GwrS9v https://t.co/vbT3XU3fBP,False,Twitter for iPhone,,,,,,False,204,640,602,,,True,False,3899,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000239654105/2a0ea066ae3f34f1f8ec7a7d3c95e4f8_normal.jpeg,https://pbs.twimg.com/profile_images/378800000239654105/2a0ea066ae3f34f1f8ec7a7d3c95e4f8_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-96.971524, 19.48425], [-96.800642, 19.48425], [-96.800642, 19.599858], [-96.971524, 19.599858]]]}",Mexico,MX,"Xalapa, Veracruz de Ignacio de la Llave",8b16d56e258b0278,Xalapa,city,https://api.twitter.com/1.1/geo/id/8b16d56e258b0278.json,Fri May 27 14:17:39 +0000 2011,"Soy del DF y jarocha, Priista de corazon, de tradicion y mas de conviccion. Soy productora de ideales y realidades como limones persas, turismoextremo y notaria",306224787,306224787,Coapexpan,Elvira,arivle_51,,,
Wed Mar 25 21:25:06 +0000 2020,1242925501779292161,1242925501779292161,"@cesarfaz @martinezmau Pobre pendejo al que nadie conoce,, su único mérito es ser troll de AMLO, si no fuera por eso, ni fu ni fa.",False,Twitter for Android,1242873944299929602,1242873944299929602,25733342,25733342,cesarfaz,False,535,1544,6873,,,True,False,19023,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/962547460945141761/mg2RAwVY_normal.jpg,https://pbs.twimg.com/profile_images/962547460945141761/mg2RAwVY_normal.jpg,https://pbs.twimg.com/profile_banners/53779861/1443402316,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.5720087, 19.2218831], [-99.3819784, 19.2218831], [-99.3819784, 19.4306722], [-99.5720087, 19.4306722]]]}",Mexico,MX,"Lerma, México",1d23a12800a574a8,Lerma,city,https://api.twitter.com/1.1/geo/id/1d23a12800a574a8.json,Sat Jul 04 22:45:31 +0000 2009,"Pachuqueño viviendo en Toluca. Todoopinólogo profesional. Creía que era buena persona, pero no, soy un culero.",53779861,53779861,"Toluca, Mèxico",Puscifer Sam,JonazEtilio,,"César Faz,Mauricio Martínez","cesarfaz,martinezmau"
Wed Mar 25 21:24:22 +0000 2020,1242925314654658560,1242925314654658560,Cuarentena el Musical: Si salimos un ratito - Carlos Chavira ft. AMLO https://t.co/KwWKwSgHKh vía @YouTube… https://t.co/fQSTXQN7yZ,True,Twitter for iPhone,,,,,,False,157,209,86,,,True,False,3335,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/492684222876749825/IUptfNn8_normal.jpeg,https://pbs.twimg.com/profile_images/492684222876749825/IUptfNn8_normal.jpeg,https://pbs.twimg.com/profile_banners/94376625/1446705878,801774,000000,19D1C2,000000,True,False,False,False,False,False,False,,,3,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-93.5886064, 18.155666], [-93.094606, 18.155666], [-93.094606, 18.426858], [-93.5886064, 18.426858]]]}",Mexico,MX,"Comalcalco, Tabasco",71fb08f493e8b2d5,Comalcalco,city,https://api.twitter.com/1.1/geo/id/71fb08f493e8b2d5.json,Thu Dec 03 17:45:42 +0000 2009,,94376625,94376625,"Comalcalco, Mexico",Jorge Juarez,jorgitoito,,YouTube #StayHome,YouTube
Wed Mar 25 21:19:31 +0000 2020,1242924094166794246,1242924094166794246,"Pues en pocas palabras, lo que AMLO y Salinas Pliego quieren, es que continuemos nuestra vida normal, pero esquivan… https://t.co/BeWmQ9K16Y",True,Twitter for iPhone,,,,,,False,893,316,453,,,True,False,40167,es,False,False,000A05,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,True,http://pbs.twimg.com/profile_images/896949068877803520/2NcLliB__normal.jpg,https://pbs.twimg.com/profile_images/896949068877803520/2NcLliB__normal.jpg,https://pbs.twimg.com/profile_banners/31609887/1502684646,FF0000,EBE9E2,050400,4C6066,True,True,False,False,False,False,False,,,8,False,,False,0,2,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.259495, 19.3863707], [-99.163526, 19.3863707], [-99.163526, 19.4734977], [-99.259495, 19.4734977]]]}",Mexico,MX,"Miguel Hidalgo, Distrito Federal",3ad512d283f67a11,Miguel Hidalgo,city,https://api.twitter.com/1.1/geo/id/3ad512d283f67a11.json,Thu Apr 16 02:34:09 +0000 2009,orgullosamente mexicano!,31609887,31609887,"Mexico, ME",#QuedateEnTuCasa,roberto_santos,,,
