created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 21:45:07 +0000 2020,1242930539809501184,1242930539809501184,"Erráticas y estúpidas palabras… 
AMLO recomienda tomar PINOL (sic)
Hágame el re-cabrón favor, de que está loco, el… https://t.co/NJfAAxxByG",True,Twitter for iPhone,,,,,,False,856,1310,4978,,,True,False,6469,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1095895802906501121/xcAff25R_normal.jpg,https://pbs.twimg.com/profile_images/1095895802906501121/xcAff25R_normal.jpg,https://pbs.twimg.com/profile_banners/263900132/1550116864,038543,FFFFFF,F6F6F6,333333,True,False,False,False,False,False,False,,,0,,False,0,0,False,False,true,,Mexico,MX,"Cuernavaca, Morelos",80e00b1e20e85786,Cuernavaca,city,https://api.twitter.com/1.1/geo/id/80e00b1e20e85786.json,Thu Mar 10 23:36:58 +0000 2011,"Apasionado de las Bellas Artes, crítico del peje chairo y su 4 deformación.",263900132,263900132,,RAF,farriv,,,
Wed Mar 25 21:44:41 +0000 2020,1242930429050515456,1242930429050515456,AMLO TIENE  QUE  AYUDAR https://t.co/Q9Md9pkEfH,False,Twitter for Android,,,,,,False,394,516,13307,,,True,False,135499,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_banners/136481870/1362931805,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,4,,False,1,1,False,False,false,,Mexico,MX,"Huixquilucan, México",7e7899787953bfcb,Huixquilucan,city,https://api.twitter.com/1.1/geo/id/7e7899787953bfcb.json,Sat Apr 24 02:22:30 +0000 2010,"Empresario zacatecano, académico y líder universitario. Ex presidente del PRD en el Estado de México y diputado federal en la LIV legislatura",136481870,136481870,Zacatecas,jaime  enriquez,jaimenriquez,,,
Wed Mar 25 21:44:26 +0000 2020,1242930366718963713,1242930366718963713,@BajamedMartinez @martuchi63 @FATC6812 @RicardoAlemanMx @SinlineaMx @CiroGomezL @CarlosLoret @lopezdoriga @rivapa… https://t.co/2YbsmQaoa0,True,Twitter Web Client,1.242892764863279e+18,1242892764863279104,1477779060.0,1477779060,BajamedMartinez,False,252,1823,979,,,True,False,20177,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,91D2FA,000000,000000,000000,False,True,False,True,False,False,False,,,3,,False,0,0,False,False,,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Wed Oct 22 20:39:19 +0000 2014,"Abogado(CU),litigante, ex docente de diversas universidades privadas .Practicante  MMA, alumno del mejor sensei judoka mex Daniel Hdez,(qepd).",2841516269,2841516269,planeta tierra,fernando gomez,claveriafer,,"Hugo martinez,MarAg.,CARLOS LAGUNERO,Ricardo Alemán,SinLínea.Mx,Ciro Gómez Leyva,Carlos Loret de Mola,Joaquín López-Dóriga,Raymundo RivaPalacio","BajamedMartinez,martuchi63,FATC6812,RicardoAlemanMx,SinlineaMx,CiroGomezL,CarlosLoret,lopezdoriga,rivapa"
Wed Mar 25 21:42:56 +0000 2020,1242929990032744448,1242929990032744448,"Me causan ronchas las mujeres que andan diciendo que son feministas, pero ahí andan poniendo el marco de AMLO en su… https://t.co/lFtyafwNd5",True,Twitter for iPhone,,,,,,False,82,206,144,,,True,False,117,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1237533221929115648/PxzeTA1o_normal.jpg,https://pbs.twimg.com/profile_images/1237533221929115648/PxzeTA1o_normal.jpg,https://pbs.twimg.com/profile_banners/1187971782579408896/1585076131,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,,False,0,2,False,False,,,Mexico,MX,"Tepic, Nayarit",d9ffc2207e1cee0c,Tepic,city,https://api.twitter.com/1.1/geo/id/d9ffc2207e1cee0c.json,Sat Oct 26 05:58:48 +0000 2019,Amante del Café☕️ Apasionada de la Democracia✍🏻 Oradora🗣 Polemista🥉 Activista👥@mexicodialogos 💚 ⚖️Defensora DDHH🌎,1187971782579408896,1187971782579408896,"Nayarit, México",Ana Beth Rivera,AnaBethRivera3,,,
Wed Mar 25 21:40:13 +0000 2020,1242929305987870720,1242929305987870720,Bravo animal @lopezobrador_ frena tu tren maya y tu aereopuerto y afectes más!  AMLO pide a funcionarios bajarse 8%… https://t.co/6ijCzLrjgp,True,Twitter for Android,,,,,,False,232,425,2992,,,True,False,3846,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1046795819607891968/kSxbd-oW_normal.jpg,https://pbs.twimg.com/profile_images/1046795819607891968/kSxbd-oW_normal.jpg,https://pbs.twimg.com/profile_banners/312865860/1511651668,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,3,,False,0,0,False,False,false,,Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Tue Jun 07 19:55:40 +0000 2011,Viva La Vida 🤟🏻,312865860,312865860,"Distrito Federal, México",Rodrigo Patlán,Pato_roo17,,Andrés Manuel,lopezobrador_
Wed Mar 25 21:39:09 +0000 2020,1242929038479577088,1242929038479577088,"Una persona irracional y apática me preguntó: ¿por qué ganó AMLO?, Bueno, Anaya pensó, -votare por alguien que no p… https://t.co/ypX0Cey2nu",True,Twitter for Android,,,,,,False,75,121,1895,,,True,False,1803,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1240893964367974400/rN2wPKw0_normal.jpg,https://pbs.twimg.com/profile_images/1240893964367974400/rN2wPKw0_normal.jpg,https://pbs.twimg.com/profile_banners/755396709962780672/1551324262,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Tue Jul 19 13:39:45 +0000 2016,"Vecino de Cuajimalpa, amante de la CDMX y de lo Underground...",755396709962780672,755396709962780672,"Cuajimalpa de Morelos, Distrit",L e o,leo_tezca,,,
Wed Mar 25 02:16:23 +0000 2020,1242636416099561473,1242636416099561473,Esos que defienden a AMLO es como querer tapar el sol con un dedo,False,Twitter for iPhone,,,,,,False,463,774,1186,,,True,False,6244,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1225986093054447616/KPR43xXv_normal.jpg,https://pbs.twimg.com/profile_images/1225986093054447616/KPR43xXv_normal.jpg,https://pbs.twimg.com/profile_banners/3030993635/1551153812,3B94D9,000000,000000,000000,True,False,False,False,False,False,False,,,0,,False,1,0,False,False,,,Mexico,MX,"Castaños, Coahuila de Zaragoza",f8536c03a55b3015,Castaños,city,https://api.twitter.com/1.1/geo/id/f8536c03a55b3015.json,Wed Feb 11 18:55:00 +0000 2015,IQMyM,3030993635,3030993635,,i'm varane,maanuelfuentes,,,
Wed Mar 25 21:37:28 +0000 2020,1242928615051931649,1242928615051931649,"@lopezobrador_ LOS MÁS NECESITADOS DE MÉXICO 🇲🇽, SON LA PRIORIDAD, PARA SER ATENDIDOS POR MÍ PRESIDENTE LIC AMLO 🇲🇽… https://t.co/5HsDfmA6D7",True,Twitter for Android,1.242924772578771e+18,1242924772578770946,82119937.0,82119937,lopezobrador_,False,5,9,25,,,True,False,667,es,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Zacoalco de Torres, Jalisco",d0025aaeb1da331b,Zacoalco de Torres,city,https://api.twitter.com/1.1/geo/id/d0025aaeb1da331b.json,Sat Dec 08 16:08:40 +0000 2018,,1071436408693252097,1071436408693252097,,Eduardo,Eduardo88690332,,Andrés Manuel,lopezobrador_
Wed Mar 25 21:32:49 +0000 2020,1242927443909976067,1242927443909976067,"Ni a quien irle, ni barbosa ni amlo 🙄",False,Twitter for iPhone,,,,,,False,815,2319,3997,,,True,False,9669,es,False,False,642D8B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1229217070694518784/i9_iAaWH_normal.jpg,https://pbs.twimg.com/profile_images/1229217070694518784/i9_iAaWH_normal.jpg,https://pbs.twimg.com/profile_banners/281813938/1572308723,FF0000,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,,,15,,False,0,0,False,False,,,Mexico,MX,"Puebla, México",0ac8a42f23e8f736,Puebla,city,https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json,Thu Apr 14 01:09:12 +0000 2011,#Nutriologo /#industrial /#SeguridadeHigiene /#sportmen/#HartoNutri/#Poblano #Conoceme 👉👈,281813938,281813938,Puebla de los angeles ,Tu Nutri Jean,jeanprra,,,
Wed Mar 25 21:29:35 +0000 2020,1242926628407136256,1242926628407136256,"@JessaParn @SoyIsraman @lopezobrador_ No hubo, es inedito. Ni Juárez, ni Cárdenas. Ninguno de los otros entendió qu… https://t.co/S2UqEdzHvt",True,Twitter for Android,1.2428322635550351e+18,1242832263555035138,1.0306283405903053e+18,1030628340590305281,JessaParn,False,191,188,2290,,,True,False,5316,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/978761487979130880/ywnMLFaD_normal.jpg,https://pbs.twimg.com/profile_images/978761487979130880/ywnMLFaD_normal.jpg,https://pbs.twimg.com/profile_banners/79729927/1582902762,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,,,1,,False,1,2,False,False,,,Mexico,MX,"Miguel Hidalgo, Distrito Federal",3ad512d283f67a11,Miguel Hidalgo,city,https://api.twitter.com/1.1/geo/id/3ad512d283f67a11.json,Sun Oct 04 13:27:24 +0000 2009,"El PRI 70 años: saqueo y corrupcion; el PAN agrego el crimen; Peña aumento todo. Por fin AMLO gobierna para el pueblo, no robar, no mentir. Pro AMLO 100%",79729927,79729927,Coatzacoalcos,Ricardo Coatza 🇲🇽,RicardoCoatza,,"#JFK 💋🇲🇽 🇺🇸,Israman 2.0,Andrés Manuel","JessaParn,SoyIsraman,lopezobrador_"
Wed Mar 25 21:28:03 +0000 2020,1242926242116120577,1242926242116120577,@DonPorfifirio Amlo,False,Twitter for iPhone,1.2429232516318945e+18,1242923251631894533,1.1476581833782723e+18,1147658183378272256,DonPorfifirio,False,438,1098,30458,,,True,False,22404,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1245155551018921986/oocEqU5u_normal.jpg,https://pbs.twimg.com/profile_images/1245155551018921986/oocEqU5u_normal.jpg,https://pbs.twimg.com/profile_banners/822938840931454981/1585534924,FF691F,000000,000000,000000,False,True,False,False,False,False,False,,,11,,False,0,0,False,False,,,Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Sat Jan 21 22:48:04 +0000 2017,Eye Surgeon,822938840931454981,822938840931454981,México,Raph,metgeull,,Don Porfifirio Díaz,DonPorfifirio
Wed Mar 25 21:27:09 +0000 2020,1242926014692577280,1242926014692577280,Nadie cree a AMLO https://t.co/gsm9GwrS9v https://t.co/vbT3XU3fBP,False,Twitter for iPhone,,,,,,False,204,640,602,,,True,False,3911,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000239654105/2a0ea066ae3f34f1f8ec7a7d3c95e4f8_normal.jpeg,https://pbs.twimg.com/profile_images/378800000239654105/2a0ea066ae3f34f1f8ec7a7d3c95e4f8_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,,True,0,0,False,False,false,,Mexico,MX,"Xalapa, Veracruz de Ignacio de la Llave",8b16d56e258b0278,Xalapa,city,https://api.twitter.com/1.1/geo/id/8b16d56e258b0278.json,Fri May 27 14:17:39 +0000 2011,"Soy del DF y jarocha, Priista de corazon, de tradicion y mas de conviccion. Soy productora de ideales y realidades como limones persas, turismoextremo y notaria",306224787,306224787,Coapexpan,Elvira,arivle_51,,,
Wed Mar 25 21:25:06 +0000 2020,1242925501779292161,1242925501779292161,"@cesarfaz @martinezmau Pobre pendejo al que nadie conoce,, su único mérito es ser troll de AMLO, si no fuera por eso, ni fu ni fa.",False,Twitter for Android,1.2428739442999296e+18,1242873944299929602,25733342.0,25733342,cesarfaz,False,536,1546,6892,,,True,False,19037,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/962547460945141761/mg2RAwVY_normal.jpg,https://pbs.twimg.com/profile_images/962547460945141761/mg2RAwVY_normal.jpg,https://pbs.twimg.com/profile_banners/53779861/1443402316,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,,False,0,0,False,False,,,Mexico,MX,"Lerma, México",1d23a12800a574a8,Lerma,city,https://api.twitter.com/1.1/geo/id/1d23a12800a574a8.json,Sat Jul 04 22:45:31 +0000 2009,"Pachuqueño viviendo en Toluca. Todoopinólogo profesional. Creía que era buena persona, pero no, soy un culero.",53779861,53779861,"Toluca, Mèxico",Puscifer Sam,JonazEtilio,,"César Faz,Mauricio Martínez","cesarfaz,martinezmau"
Wed Mar 25 21:24:22 +0000 2020,1242925314654658560,1242925314654658560,Cuarentena el Musical: Si salimos un ratito - Carlos Chavira ft. AMLO https://t.co/KwWKwSgHKh vía @YouTube… https://t.co/fQSTXQN7yZ,True,Twitter for iPhone,,,,,,False,157,209,86,,,True,False,3335,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/492684222876749825/IUptfNn8_normal.jpeg,https://pbs.twimg.com/profile_images/492684222876749825/IUptfNn8_normal.jpeg,https://pbs.twimg.com/profile_banners/94376625/1446705878,801774,000000,19D1C2,000000,True,False,False,False,False,False,False,,,3,,False,0,0,False,False,false,,Mexico,MX,"Comalcalco, Tabasco",71fb08f493e8b2d5,Comalcalco,city,https://api.twitter.com/1.1/geo/id/71fb08f493e8b2d5.json,Thu Dec 03 17:45:42 +0000 2009,,94376625,94376625,"Comalcalco, Mexico",Jorge Juarez,jorgitoito,,YouTube #StayHome,YouTube
Wed Mar 25 21:19:31 +0000 2020,1242924094166794246,1242924094166794246,"Pues en pocas palabras, lo que AMLO y Salinas Pliego quieren, es que continuemos nuestra vida normal, pero esquivan… https://t.co/BeWmQ9K16Y",True,Twitter for iPhone,,,,,,False,904,318,475,,,True,False,40208,es,False,False,000A05,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,True,http://pbs.twimg.com/profile_images/896949068877803520/2NcLliB__normal.jpg,https://pbs.twimg.com/profile_images/896949068877803520/2NcLliB__normal.jpg,https://pbs.twimg.com/profile_banners/31609887/1502684646,FF0000,EBE9E2,050400,4C6066,True,True,False,False,False,False,False,,,0,,False,0,2,False,False,,,Mexico,MX,"Miguel Hidalgo, Distrito Federal",3ad512d283f67a11,Miguel Hidalgo,city,https://api.twitter.com/1.1/geo/id/3ad512d283f67a11.json,Thu Apr 16 02:34:09 +0000 2009,orgullosamente mexicano!,31609887,31609887,"Mexico, ME",#QuedateEnTuCasa,roberto_santos,,,
Wed Mar 25 21:18:55 +0000 2020,1242923944153362433,1242923944153362433,"@juanxon @ClaudiaPavlovic Lo acabó de escuchar y nada interesante, lo de los apoyos a las PYMES lo dijo AMLO hoy. 🤷🏻‍♂️",False,Twitter for iPhone,1.2429103296984883e+18,1242910329698488320,78813564.0,78813564,juanxon,False,47,100,91,,,True,False,1227,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1240178330944434176/_fcE1SFi_normal.jpg,https://pbs.twimg.com/profile_images/1240178330944434176/_fcE1SFi_normal.jpg,https://pbs.twimg.com/profile_banners/1228548785455783938/1581745243,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Cajeme, Sonora",81698a533a54560a,Cajeme,city,https://api.twitter.com/1.1/geo/id/81698a533a54560a.json,Sat Feb 15 05:17:31 +0000 2020,Por un mejor México,1228548785455783938,1228548785455783938,Sonora-Sinaloa,@soYAlbertoH 🦠,soyalbertoh,,"juanxon,Claudia Pavlovich A.","juanxon,ClaudiaPavlovic"
Wed Mar 25 21:16:54 +0000 2020,1242923435933569024,1242923435933569024,Bolsonaro y Trump ya les urge acabar con la contingencia. Bien por #AMLO en haberse aguantado en iniciar antes de t… https://t.co/Liyn60wNLP,True,Twitter for iPhone,,,,,,False,501,829,502,,,True,False,6422,es,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1232843085794697218/OWkWA23J_normal.jpg,https://pbs.twimg.com/profile_images/1232843085794697218/OWkWA23J_normal.jpg,https://pbs.twimg.com/profile_banners/24904386/1463614260,1A5799,7093C7,C5D8E0,333333,True,True,False,False,False,False,False,,,3,,False,0,0,False,False,,,Mexico,MX,"Miguel Hidalgo, Distrito Federal",3ad512d283f67a11,Miguel Hidalgo,city,https://api.twitter.com/1.1/geo/id/3ad512d283f67a11.json,Tue Mar 17 16:09:33 +0000 2009,"Guitarra de SantosDegollados, escribo poesía y me gusta la fotografía.",24904386,24904386,Anahuac Town,Chema Cardenas,jesuscardenas,AMLO,,
Wed Mar 25 21:08:34 +0000 2020,1242921340908244992,1242921340908244992,"@julioastillero Incluso el mismo, AMLO , pero no lo hará, por qué su potencia es moral no de contagio ¿ahora ya ent… https://t.co/b6D5ANiaXU",True,Twitter for Android,1.24261682352008e+18,1242616823520079873,52422182.0,52422182,julioastillero,False,152,178,5272,,,True,False,6640,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1200569229013069826/kboJ9EKk_normal.jpg,https://pbs.twimg.com/profile_images/1200569229013069826/kboJ9EKk_normal.jpg,https://pbs.twimg.com/profile_banners/150826815/1575072984,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,3,,False,0,0,False,False,,,Mexico,MX,"Cuautla, Morelos",50b73e572c88be9c,Cuautla,city,https://api.twitter.com/1.1/geo/id/50b73e572c88be9c.json,Tue Jun 01 23:01:12 +0000 2010,"Anti neoliberalista, Anti imperialista y creyente de una unica verdad",150826815,150826815,,Jonadossantos,jonadosvalle,,Julio Astillero,julioastillero
Wed Mar 25 21:07:53 +0000 2020,1242921168887336962,1242921168887336962,Los constantes fracazos del gobierno de #AMLO nos enseña que la terquedad no es un argumento para volver a decir...… https://t.co/xpQhPit1a5,True,Twitter for Android,,,,,,False,10987,8846,6981,,,True,False,17093,es,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1105604554622713857/N5ucHXL3_normal.png,https://pbs.twimg.com/profile_images/1105604554622713857/N5ucHXL3_normal.png,https://pbs.twimg.com/profile_banners/26059804/1582134968,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,,,22,,False,58,85,False,False,false,,Mexico,MX,"Guadalupe, Nuevo León",d1ec37eb74fb2830,Guadalupe,city,https://api.twitter.com/1.1/geo/id/d1ec37eb74fb2830.json,Mon Mar 23 18:35:15 +0000 2009,"👉ACTIVA LA CAMPANITA 🔔 Libre de partidos políticos, apasionado buscador del bien común. 🇲🇽 Más que #antiamlo soy promexico",26059804,26059804,"Guadalupe, Nuevo León",Beto Leal®,esbetoleal,AMLO,,
